Gdynia;567 000 zł;8 591 zł/m²;Powierzchnia66 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętroparter/7;Balkon / ogród / tarasbalkon, ogródek;Czynsz600 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdynia;643 815 zł;8 550 zł/m²;Powierzchnia75,3 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado wykończenia;Piętro1/4;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdynia;649 000 zł;12 245 zł/m²;Powierzchnia53 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz400 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdynia;2 350 000 zł;32 730 zł/m²;Powierzchnia71,8 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro6/6;Balkon / ogród / tarastaras;Czynsz800 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdynia;659 000 zł;11 533 zł/m²;Powierzchnia57,14 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro3/4;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdynia;659 000 zł;11 533 zł/m²;Powierzchnia57,14 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdynia;920 000 zł;17 658 zł/m²;Powierzchnia52,1 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/3;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdynia;590 000 zł;10 298 zł/m²;Powierzchnia57,29 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro5/5;Balkon / ogród / tarasbalkon;Czynsz550 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdynia;783 000 zł;18 205 zł/m²;Powierzchnia43,01 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado wykończenia;Piętro1/3;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdynia;570 000 zł;9 730 zł/m²;Powierzchnia58,58 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/3;Balkon / ogród / tarasbalkon;Czynsz450 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdynia;495 000 zł;12 425 zł/m²;Powierzchnia39,84 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / tarasbalkon;Czynsz400 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;783 638 zł;11 800 zł/m²;Powierzchnia66,41 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro4/7;Balkon / ogród / tarasbalkon;Czynsz480 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;529 000 zł;9 281 zł/m²;Powierzchnia57 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz490 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;1 488 000 zł;8 675 zł/m²;Powierzchnia171,52 m²;Forma własnościpełna własność;Liczba pokoi5 ;Stan wykończeniado wykończenia;Piętroparter/3;Balkon / ogród / tarasbalkon, ogródek, taras;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;1 095 000 zł;16 969 zł/m²;Powierzchnia64,53 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/5;Balkon / ogród / tarasogródek, taras;Czynsz580 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;548 000 zł;8 998 zł/m²;Powierzchnia60,9 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro1/3;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;499 000 zł;12 171 zł/m²;Powierzchnia41 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro2/4;Balkon / ogród / tarasbalkon;Czynsz390 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;499 000 zł;12 171 zł/m²;Powierzchnia41 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / tarasbalkon;Czynsz390 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;539 900 zł;10 225 zł/m²;Powierzchnia52,8 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/2;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;499 000 zł;8 034 zł/m²;Powierzchnia62,11 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętroparter/3;Balkon / ogród / tarasogródek;Czynsz550 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;519 000 zł;10 768 zł/m²;Powierzchnia48,2 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz480 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;469 000 zł;7 817 zł/m²;Powierzchnia60 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz350 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;365 000 zł;12 167 zł/m²;Powierzchnia30 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi1 ;Stan wykończeniazapytaj;Piętro8/10;Balkon / ogród / tarasbalkon;Czynsz350 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;512 000 zł;9 143 zł/m²;Powierzchnia56 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;820 000 zł;13 053 zł/m²;Powierzchnia62,82 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro4/5;Balkon / ogród / tarasbalkon;Czynsz550 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;415 680 zł;8 000 zł/m²;Powierzchnia51,96 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro1/4;Balkon / ogród / tarasbalkon;Czynsz8 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;550 000 zł;15 118 zł/m²;Powierzchnia36,38 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/5;Balkon / ogród / tarasbalkon;Czynsz420 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;559 000 zł;8 873 zł/m²;Powierzchnia63 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/2;Balkon / ogród / taraszapytaj;Czynsz400 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;489 000 zł;10 724 zł/m²;Powierzchnia45,6 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz300 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;615 000 zł;10 808 zł/m²;Powierzchnia56,9 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/4;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;1 099 000 zł;15 258 zł/m²;Powierzchnia72,03 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / tarasbalkon, taras;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;762 000 zł;12 350 zł/m²;Powierzchnia61,7 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro6/8;Balkon / ogród / tarasbalkon;Czynsz636 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;530 000 zł;12 173 zł/m²;Powierzchnia43,54 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro2/3;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;940 000 zł;11 298 zł/m²;Powierzchnia83,2 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętrozapytaj;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewanieelektryczne
Gdansk;783 000 zł;18 205 zł/m²;Powierzchnia43,01 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado wykończenia;Piętro1/3;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;525 000 zł;10 645 zł/m²;Powierzchnia49,32 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętroparter/3;Balkon / ogród / taraszapytaj;Czynsz640 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;385 000 zł;11 287 zł/m²;Powierzchnia34,11 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro1/3;Balkon / ogród / tarasbalkon;Czynsz400 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;629 000 zł;11 172 zł/m²;Powierzchnia56,3 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/4;Balkon / ogród / tarasbalkon;Czynsz350 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;835 000 zł;16 968 zł/m²;Powierzchnia49,21 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro2/7;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;610 000 zł;9 839 zł/m²;Powierzchnia62 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / tarasbalkon;Czynsz700 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;599 000 zł;9 065 zł/m²;Powierzchnia66,08 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado remontu;Piętro2/2;Balkon / ogród / taraszapytaj;Czynsz620 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;425 000 zł;11 184 zł/m²;Powierzchnia38 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/10;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;859 000 zł;17 129 zł/m²;Powierzchnia50,15 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro3/12;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;629 000 zł;8 512 zł/m²;Powierzchnia73,9 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro4/4;Balkon / ogród / tarasbalkon;Czynsz750 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;999 000 zł;18 673 zł/m²;Powierzchnia53,5 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętroparter/3;Balkon / ogród / tarasogródek;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniekotłownia
Gdansk;670 000 zł;11 167 zł/m²;Powierzchnia60 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/2;Balkon / ogród / tarasbalkon;Czynsz450 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;495 000 zł;10 227 zł/m²;Powierzchnia48,4 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro4/4;Balkon / ogród / taraszapytaj;Czynsz290 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;999 000 zł;11 090 zł/m²;Powierzchnia90,08 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro2;Balkon / ogród / tarasogródek;Czynsz600 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniegazowe
Gdansk;525 000 zł;10 736 zł/m²;Powierzchnia48,9 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/4;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;319 000 zł;10 290 zł/m²;Powierzchnia31 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi1 ;Stan wykończeniazapytaj;Piętro> 10/10;Balkon / ogród / taraszapytaj;Czynsz350 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;1 399 000 zł;20 574 zł/m²;Powierzchnia68 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro10/18;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;685 000 zł;12 145 zł/m²;Powierzchnia56,4 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/1;Balkon / ogród / tarasbalkon, ogródek;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;658 000 zł;11 153 zł/m²;Powierzchnia59 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;394 000 zł;12 710 zł/m²;Powierzchnia31 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi1 ;Stan wykończeniazapytaj;Piętro2/10;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;749 000 zł;18 544 zł/m²;Powierzchnia40,39 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętroparter/17;Balkon / ogród / tarasogródek, taras;Czynsz450 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;625 000 zł;10 417 zł/m²;Powierzchnia60 m²;Forma własnościzapytaj;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/3;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;380 000 zł;7 024 zł/m²;Powierzchnia54,1 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado remontu;Piętro1/2;Balkon / ogród / tarasogródek;Czynsz560 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;999 000 zł;14 478 zł/m²;Powierzchnia69 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro9/18;Balkon / ogród / tarasbalkon, taras;Czynsz460 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;490 000 zł;10 316 zł/m²;Powierzchnia47,5 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;595 000 zł;10 000 zł/m²;Powierzchnia59,5 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz650 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;669 000 zł;9 077 zł/m²;Powierzchnia73,7 m²;Forma własnościspółdzielcze wł. z KW;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / tarasbalkon;Czynsz560 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;660 000 zł;14 043 zł/m²;Powierzchnia47 m²;Forma własnościspółdzielcze własnościowe;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/10;Balkon / ogród / taraszapytaj;Czynsz400 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;574 000 zł;8 567 zł/m²;Powierzchnia67 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro3/3;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;772 128 zł;13 087 zł/m²;Powierzchnia59 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro5/5;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;489 000 zł;12 411 zł/m²;Powierzchnia39,4 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/2;Balkon / ogród / taraszapytaj;Czynsz260 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;860 000 zł;13 231 zł/m²;Powierzchnia65 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro10/17;Balkon / ogród / tarasbalkon, ogródek, taras;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;772 128 zł;14 400 zł/m²;Powierzchnia53,62 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado wykończenia;Piętro2/5;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;599 600 zł;14 624 zł/m²;Powierzchnia41 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro1;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;525 000 zł;10 669 zł/m²;Powierzchnia49,21 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro3/5;Balkon / ogród / tarasbalkon;Czynsz580 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;1 279 900 zł;18 339 zł/m²;Powierzchnia69,79 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/17;Balkon / ogród / tarasbalkon;Czynsz670 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;450 000 zł;14 313 zł/m²;Powierzchnia31,44 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado remontu;Piętro4/4;Balkon / ogród / taraszapytaj;Czynsz400 zł;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk
Gdansk;1 000 000 zł;18 868 zł/m²;Powierzchnia53 m²;Forma własnościzapytaj;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro1/5;Balkon / ogród / taraszapytaj;Czynsz650 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;695 000 zł;11 983 zł/m²;Powierzchnia58 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro1/2;Balkon / ogród / taraszapytaj;Czynsz670 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;599 000 zł;13 614 zł/m²;Powierzchnia44 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado wykończenia;Piętro3/17;Balkon / ogród / tarasbalkon;Czynsz400 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;735 000 zł;17 093 zł/m²;Powierzchnia43 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniazapytaj;Piętro10/17;Balkon / ogród / taraszapytaj;Czynsz320 zł;Miejsce parkingowezapytaj;Ogrzewaniezapytaj
Gdansk;880 000 zł;13 333 zł/m²;Powierzchnia66 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/4;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;605 005,20 zł;10 520 zł/m²;Powierzchnia57,51 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / tarasogródek;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniemiejskie
Gdansk;960 000 zł;19 855 zł/m²;Powierzchnia48,35 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniazapytaj;Piętro1/6;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowezapytaj;Obsługa zdalnazapytaj;Ogrzewaniezapytaj
Gdansk;749 000 zł;11 814 zł/m²;Powierzchnia63,4 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętroparter/3;Balkon / ogród / tarasogródek;Czynsz550 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;271 090 zł;9 097 zł/m²;Powierzchnia29,8 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado wykończenia;Piętroparter/3;Balkon / ogród / tarasbalkon;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;499 000 zł;12 620 zł/m²;Powierzchnia39,54 m²;Forma własnościpełna własność;Liczba pokoi2 ;Stan wykończeniado zamieszkania;Piętro3/3;Balkon / ogród / tarasbalkon;Czynsz350 zł;Miejsce parkingowegaraż/miejsce parkingowe;Ogrzewaniemiejskie
Gdansk;495 000 zł;13 026 zł/m²;Powierzchnia38 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro3/4;Balkon / ogród / taraszapytaj;Czynsz450 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;1 099 000 zł;11 585 zł/m²;Powierzchnia94,86 m²;Forma własnościpełna własność;Liczba pokoi4 ;Stan wykończeniado zamieszkania;Piętroparter/4;Balkon / ogród / taraszapytaj;Czynsz500 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewaniegazowe
Gdansk;1 722 000 zł;40 404 zł/m²;Powierzchnia42,62 m²;Forma własnościpełna własność;Liczba pokoi1 ;Stan wykończeniado zamieszkania;Piętro1/6;Balkon / ogród / taraszapytaj;Czynszzapytaj;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;565 000 zł;9 741 zł/m²;Powierzchnia58 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/2;Balkon / ogród / tarasbalkon;Czynsz230 zł;Miejsce parkingowegaraż/miejsce parkingowe;Obsługa zdalnazapytaj;Ogrzewanieinne
Gdansk;575 000 zł;10 849 zł/m²;Powierzchnia53 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro2/3;Balkon / ogród / tarasbalkon;Czynsz500 zł;Miejsce parkingowezapytaj;Obsługa zdalnatak;Ogrzewaniemiejskie
Gdansk;599 000 zł;11 930 zł/m²;Powierzchnia50,21 m²;Forma własnościpełna własność;Liczba pokoi3 ;Stan wykończeniado zamieszkania;Piętro1/3;Balkon / ogród / tarasbalkon;Czynsz330 zł;Miejsce parkingowezapytaj;Ogrzewaniemiejskie
